shipment_id,order_id,warehouse,carrier,shipped_date,delivered_date
1440,1697,DFW-02,USPS,2025-08-29 22:14:00,2025-09-02 22:14:00
1441,1698,DFW-02,UPS,2024-09-06 08:53:00,2024-09-07 08:53:00
1442,1699,DFW-02,DHL,2025-10-13 17:24:00,2025-10-15 17:24:00
1443,1700,DFW-02,USPS,2025-10-11 04:00:00,
1444,1701,CLT-03,USPS,2025-10-10 15:30:00,2025-10-13 15:30:00
1445,1702,CLT-03,UPS,2025-03-18 13:49:00,2025-03-20 13:49:00
1446,1703,CLT-03,FedEx,2025-07-07 10:21:00,2025-07-09 10:21:00
1447,1704,ATL-01,UPS,2025-10-07 18:14:00,2025-10-10 18:14:00
1448,1705,DFW-02,FedEx,2025-07-25 11:36:00,2025-07-30 11:36:00
1449,1707,ATL-01,UPS,2025-10-07 02:20:00,2025-10-12 02:20:00
1450,1708,DFW-02,USPS,2024-10-17 23:26:00,2024-10-19 23:26:00
1451,1709,CLT-03,USPS,2025-01-13 13:19:00,2025-01-15 13:19:00
1452,1710,CLT-03,DHL,2025-09-24 03:25:00,2025-09-29 03:25:00
1453,1711,ATL-01,FedEx,2025-01-10 16:12:00,2025-01-14 16:12:00
1454,1712,DFW-02,FedEx,2025-08-04 01:45:00,2025-08-06 01:45:00
1455,1713,CLT-03,UPS,2025-06-06 03:09:00,2025-06-09 03:09:00
1456,1714,DFW-02,USPS,2025-10-28 20:33:00,2025-11-01 20:33:00
1457,1715,CLT-03,DHL,2025-08-29 00:16:00,2025-08-31 00:16:00
1458,1716,ATL-01,FedEx,2025-06-22 16:28:00,2025-06-23 16:28:00
1459,1717,CLT-03,USPS,2025-05-08 08:30:00,2025-05-09 08:30:00
1460,1719,CLT-03,FedEx,2025-09-11 08:29:00,2025-09-13 08:29:00
1461,1720,ATL-01,USPS,2025-04-29 02:47:00,2025-05-03 02:47:00
1462,1721,CLT-03,FedEx,2025-06-23 16:25:00,2025-06-24 16:25:00
1463,1722,DFW-02,FedEx,2025-03-08 06:02:00,2025-03-11 06:02:00
1464,1723,CLT-03,DHL,2025-11-07 23:17:00,2025-11-12 23:17:00
1465,1724,CLT-03,FedEx,2025-07-05 14:17:00,
1466,1725,ATL-01,USPS,2025-06-01 03:53:00,2025-06-04 03:53:00
1467,1726,ATL-01,DHL,2025-05-16 10:04:00,2025-05-17 10:04:00
1468,1727,CLT-03,FedEx,2025-02-06 01:05:00,2025-02-11 01:05:00
1469,1728,CLT-03,UPS,2025-09-14 19:10:00,2025-09-17 19:10:00
1470,1729,DFW-02,USPS,2025-10-03 10:55:00,2025-10-06 10:55:00
1471,1730,DFW-02,USPS,2025-10-15 11:15:00,2025-10-17 11:15:00
1472,1731,ATL-01,UPS,2025-07-15 03:38:00,2025-07-20 03:38:00
1473,1732,CLT-03,USPS,2025-06-20 10:55:00,2025-06-22 10:55:00
1474,1733,DFW-02,UPS,2025-06-14 16:17:00,2025-06-17 16:17:00
1475,1734,CLT-03,FedEx,2025-07-15 22:17:00,2025-07-20 22:17:00
1476,1735,CLT-03,USPS,2025-09-17 10:42:00,2025-09-20 10:42:00
1477,1736,CLT-03,FedEx,2025-09-21 06:40:00,2025-09-25 06:40:00
1478,1737,ATL-01,USPS,2025-01-04 00:53:00,2025-01-05 00:53:00
1479,1738,DFW-02,DHL,2025-03-10 14:54:00,2025-03-13 14:54:00
1480,1739,DFW-02,FedEx,2025-06-21 12:16:00,
1481,1740,CLT-03,USPS,2025-08-12 04:15:00,2025-08-14 04:15:00
1482,1741,DFW-02,UPS,2025-08-05 06:26:00,
1483,1742,DFW-02,UPS,2025-05-16 18:28:00,2025-05-18 18:28:00
1484,1743,CLT-03,DHL,2025-04-24 10:36:00,2025-04-27 10:36:00
1485,1744,DFW-02,USPS,2024-12-23 00:12:00,2024-12-27 00:12:00
1486,1745,CLT-03,USPS,2024-10-01 17:27:00,2024-10-02 17:27:00
1487,1746,DFW-02,FedEx,2025-09-27 07:42:00,2025-09-28 07:42:00
1488,1747,DFW-02,FedEx,2025-07-01 06:17:00,2025-07-02 06:17:00
1489,1748,ATL-01,USPS,2025-07-27 09:10:00,2025-07-31 09:10:00
1490,1749,CLT-03,DHL,2025-11-04 06:45:00,2025-11-07 06:45:00
1491,1750,ATL-01,FedEx,2025-04-28 04:24:00,2025-04-29 04:24:00
1492,1751,CLT-03,FedEx,2025-02-10 05:04:00,2025-02-15 05:04:00
1493,1752,DFW-02,USPS,2025-04-17 19:55:00,2025-04-20 19:55:00
1494,1753,CLT-03,UPS,2024-11-16 16:06:00,2024-11-18 16:06:00
1495,1755,ATL-01,FedEx,2025-10-31 08:42:00,2025-11-04 08:42:00
1496,1756,DFW-02,FedEx,2025-05-09 06:00:00,2025-05-13 06:00:00
1497,1757,ATL-01,USPS,2025-07-27 00:30:00,2025-08-01 00:30:00
1498,1759,ATL-01,USPS,2025-07-28 14:19:00,
1499,1760,ATL-01,DHL,2025-04-19 21:07:00,2025-04-23 21:07:00
1500,1761,CLT-03,DHL,2025-01-26 10:59:00,2025-01-31 10:59:00
1501,1762,ATL-01,DHL,2025-09-21 16:00:00,
1502,1763,ATL-01,FedEx,2025-04-18 08:24:00,2025-04-23 08:24:00
1503,1766,ATL-01,DHL,2025-06-01 17:16:00,
1504,1767,CLT-03,USPS,2025-03-01 07:14:00,
1505,1768,DFW-02,USPS,2025-10-14 14:46:00,2025-10-15 14:46:00
1506,1769,DFW-02,USPS,2025-06-15 14:38:00,2025-06-19 14:38:00
1507,1770,CLT-03,USPS,2025-09-07 13:21:00,2025-09-11 13:21:00
1508,1771,CLT-03,USPS,2025-05-22 13:24:00,2025-05-26 13:24:00
1509,1772,DFW-02,UPS,2024-10-13 20:13:00,2024-10-15 20:13:00
1510,1773,ATL-01,FedEx,2025-07-09 13:11:00,
1511,1774,CLT-03,UPS,2025-08-18 07:03:00,2025-08-22 07:03:00
1512,1776,ATL-01,UPS,2025-05-30 12:20:00,2025-06-02 12:20:00
1513,1777,DFW-02,UPS,2025-11-04 20:48:00,2025-11-07 20:48:00
1514,1778,ATL-01,UPS,2025-07-09 13:35:00,2025-07-13 13:35:00
1515,1779,ATL-01,USPS,2025-11-05 10:35:00,2025-11-08 10:35:00
1516,1780,DFW-02,UPS,2025-04-29 13:11:00,2025-04-30 13:11:00
1517,1781,CLT-03,UPS,2025-02-08 05:34:00,2025-02-09 05:34:00
1518,1782,DFW-02,USPS,2025-07-01 09:21:00,2025-07-04 09:21:00
1519,1783,DFW-02,DHL,2025-03-20 12:17:00,2025-03-22 12:17:00
1520,1784,ATL-01,FedEx,2025-03-23 01:14:00,2025-03-25 01:14:00
1521,1785,ATL-01,FedEx,2025-07-04 20:00:00,2025-07-09 20:00:00
1522,1786,ATL-01,FedEx,2025-05-16 02:17:00,2025-05-18 02:17:00
1523,1787,CLT-03,FedEx,2024-11-15 04:02:00,
1524,1789,CLT-03,DHL,2025-07-26 00:57:00,2025-07-28 00:57:00
1525,1790,ATL-01,USPS,2025-05-09 11:38:00,
1526,1791,CLT-03,UPS,2025-08-01 10:55:00,2025-08-03 10:55:00
1527,1792,CLT-03,DHL,2025-09-24 08:59:00,2025-09-28 08:59:00
1528,1794,CLT-03,FedEx,2024-12-27 05:25:00,2024-12-31 05:25:00
1529,1797,CLT-03,USPS,2025-02-01 09:58:00,
1530,1798,DFW-02,UPS,2025-09-24 05:10:00,2025-09-28 05:10:00
1531,1799,DFW-02,UPS,2025-03-08 19:01:00,2025-03-12 19:01:00
1532,1800,DFW-02,UPS,2025-08-31 04:38:00,2025-09-03 04:38:00
1533,1801,ATL-01,DHL,2025-10-24 05:41:00,2025-10-27 05:41:00
1534,1802,ATL-01,UPS,2024-09-08 10:54:00,2024-09-10 10:54:00
1535,1803,DFW-02,DHL,2025-06-13 08:21:00,2025-06-15 08:21:00
1536,1804,ATL-01,USPS,2025-03-10 20:36:00,2025-03-13 20:36:00
1537,1805,CLT-03,DHL,2024-11-14 01:08:00,2024-11-17 01:08:00
1538,1807,ATL-01,UPS,2025-08-08 21:43:00,2025-08-11 21:43:00
1539,1808,CLT-03,USPS,2025-06-15 16:04:00,2025-06-18 16:04:00
1540,1809,DFW-02,FedEx,2025-09-11 02:39:00,2025-09-14 02:39:00
1541,1810,DFW-02,FedEx,2025-10-05 13:07:00,2025-10-07 13:07:00
1542,1811,DFW-02,DHL,2025-10-12 00:29:00,2025-10-13 00:29:00
1543,1812,ATL-01,UPS,2025-09-23 21:41:00,2025-09-24 21:41:00
1544,1813,DFW-02,UPS,2025-03-25 13:46:00,
1545,1814,CLT-03,UPS,2025-07-21 01:17:00,2025-07-24 01:17:00
1546,1815,ATL-01,FedEx,2025-07-22 10:25:00,2025-07-26 10:25:00
1547,1817,DFW-02,UPS,2025-03-13 09:38:00,2025-03-17 09:38:00
1548,1818,CLT-03,DHL,2025-07-10 15:57:00,
1549,1819,CLT-03,DHL,2025-07-20 04:01:00,2025-07-24 04:01:00
1550,1820,ATL-01,UPS,2025-09-22 00:43:00,2025-09-24 00:43:00
1551,1822,ATL-01,USPS,2025-08-30 21:36:00,2025-08-31 21:36:00
1552,1825,ATL-01,FedEx,2025-04-20 14:49:00,2025-04-24 14:49:00
1553,1826,ATL-01,USPS,2024-11-19 11:33:00,2024-11-24 11:33:00
1554,1827,CLT-03,USPS,2025-05-19 13:02:00,2025-05-23 13:02:00
1555,1829,DFW-02,USPS,2025-01-10 08:44:00,2025-01-11 08:44:00
1556,1830,CLT-03,DHL,2025-02-24 02:53:00,2025-02-28 02:53:00
1557,1831,DFW-02,UPS,2025-07-22 03:58:00,2025-07-23 03:58:00
1558,1832,DFW-02,FedEx,2025-03-15 02:55:00,2025-03-18 02:55:00
1559,1833,ATL-01,UPS,2025-04-04 15:26:00,2025-04-05 15:26:00
1560,1834,ATL-01,USPS,2024-12-09 17:40:00,
1561,1836,DFW-02,DHL,2025-11-15 12:29:00,
1562,1837,CLT-03,DHL,2025-03-19 01:29:00,2025-03-22 01:29:00
1563,1838,ATL-01,UPS,2025-07-27 07:15:00,2025-07-30 07:15:00
1564,1839,CLT-03,DHL,2025-05-07 07:10:00,2025-05-12 07:10:00
1565,1840,CLT-03,DHL,2025-04-17 13:50:00,
1566,1841,DFW-02,UPS,2025-07-23 17:24:00,2025-07-27 17:24:00
1567,1842,CLT-03,DHL,2024-11-11 15:48:00,2024-11-16 15:48:00
1568,1843,CLT-03,DHL,2024-10-25 01:17:00,2024-10-28 01:17:00
1569,1844,ATL-01,USPS,2025-03-23 07:14:00,2025-03-24 07:14:00
1570,1845,CLT-03,USPS,2025-08-22 18:37:00,
1571,1846,CLT-03,FedEx,2025-05-26 04:17:00,2025-05-29 04:17:00
1572,1847,ATL-01,USPS,2025-07-30 15:42:00,2025-08-03 15:42:00
1573,1848,CLT-03,FedEx,2025-07-09 03:30:00,2025-07-13 03:30:00
1574,1849,DFW-02,UPS,2025-10-14 08:25:00,2025-10-17 08:25:00
1575,1850,DFW-02,FedEx,2025-10-12 19:45:00,2025-10-15 19:45:00
1576,1851,DFW-02,FedEx,2025-09-30 20:03:00,2025-10-05 20:03:00
1577,1852,DFW-02,DHL,2025-03-11 08:49:00,2025-03-16 08:49:00
1578,1853,CLT-03,DHL,2025-02-09 06:04:00,
1579,1854,DFW-02,USPS,2025-07-26 04:04:00,2025-07-28 04:04:00
1580,1855,CLT-03,UPS,2024-12-19 20:27:00,2024-12-24 20:27:00
1581,1856,CLT-03,FedEx,2025-07-17 07:42:00,
1582,1857,CLT-03,USPS,2025-07-19 19:54:00,2025-07-22 19:54:00
1583,1858,CLT-03,DHL,2025-11-03 23:40:00,2025-11-06 23:40:00
1584,1859,ATL-01,USPS,2024-11-23 10:20:00,2024-11-25 10:20:00
1585,1860,ATL-01,UPS,2025-05-11 07:29:00,
1586,1861,CLT-03,DHL,2025-07-31 11:42:00,2025-08-03 11:42:00
1587,1862,DFW-02,DHL,2025-08-20 02:04:00,2025-08-22 02:04:00
1588,1863,DFW-02,DHL,2025-08-09 13:06:00,
1589,1864,ATL-01,DHL,2025-03-08 23:32:00,2025-03-12 23:32:00
1590,1865,CLT-03,USPS,2025-09-13 09:34:00,2025-09-14 09:34:00
1591,1866,CLT-03,UPS,2025-07-07 08:53:00,2025-07-08 08:53:00
1592,1867,ATL-01,FedEx,2025-11-02 02:02:00,2025-11-06 02:02:00
1593,1868,ATL-01,DHL,2025-04-11 04:47:00,2025-04-14 04:47:00
1594,1870,ATL-01,DHL,2025-09-02 09:00:00,2025-09-03 09:00:00
1595,1871,ATL-01,UPS,2025-05-29 08:37:00,2025-06-03 08:37:00
1596,1872,ATL-01,UPS,2025-09-01 03:31:00,2025-09-04 03:31:00
1597,1873,CLT-03,FedEx,2024-08-09 00:41:00,2024-08-11 00:41:00
1598,1875,DFW-02,USPS,2025-01-27 10:47:00,2025-01-29 10:47:00
1599,1876,DFW-02,UPS,2025-08-19 05:29:00,2025-08-24 05:29:00
1600,1877,CLT-03,FedEx,2025-07-06 02:51:00,2025-07-09 02:51:00
1601,1878,DFW-02,DHL,2025-04-14 11:36:00,2025-04-17 11:36:00
1602,1879,CLT-03,DHL,2025-01-07 08:20:00,2025-01-12 08:20:00
1603,1880,ATL-01,FedEx,2025-11-02 03:56:00,2025-11-03 03:56:00
1604,1881,CLT-03,FedEx,2025-06-07 21:47:00,
1605,1882,CLT-03,USPS,2024-12-13 10:44:00,2024-12-18 10:44:00
1606,1883,ATL-01,DHL,2025-09-29 16:23:00,2025-10-03 16:23:00
1607,1884,DFW-02,FedEx,2025-03-24 18:39:00,2025-03-28 18:39:00
1608,1885,CLT-03,USPS,2025-05-26 12:40:00,2025-05-27 12:40:00
1609,1886,ATL-01,DHL,2025-04-21 20:58:00,2025-04-26 20:58:00
1610,1887,CLT-03,UPS,2025-06-29 06:19:00,2025-07-02 06:19:00
1611,1888,CLT-03,USPS,2025-08-02 15:32:00,2025-08-04 15:32:00
1612,1889,DFW-02,USPS,2025-09-14 23:11:00,2025-09-16 23:11:00
1613,1890,CLT-03,USPS,2024-12-21 19:28:00,
1614,1892,CLT-03,UPS,2025-05-18 15:16:00,
1615,1893,CLT-03,DHL,2025-08-03 15:43:00,2025-08-07 15:43:00
1616,1894,DFW-02,USPS,2025-10-21 05:55:00,
1617,1895,DFW-02,DHL,2025-10-29 18:21:00,
1618,1896,DFW-02,UPS,2025-11-12 18:46:00,2025-11-14 18:46:00
1619,1897,DFW-02,UPS,2025-10-30 05:09:00,
1620,1898,CLT-03,FedEx,2024-10-08 06:37:00,2024-10-09 06:37:00
1621,1899,ATL-01,UPS,2025-03-04 21:52:00,2025-03-09 21:52:00
1622,1900,CLT-03,FedEx,2025-10-06 07:01:00,2025-10-08 07:01:00
1623,1901,DFW-02,DHL,2025-06-08 23:17:00,
1624,1902,DFW-02,USPS,2025-01-24 17:59:00,
1625,1903,DFW-02,USPS,2025-09-07 08:31:00,2025-09-12 08:31:00
1626,1905,ATL-01,DHL,2025-06-12 14:49:00,2025-06-17 14:49:00
1627,1906,DFW-02,DHL,2025-09-01 22:41:00,2025-09-02 22:41:00
1628,1908,ATL-01,DHL,2025-10-12 11:40:00,
1629,1909,ATL-01,DHL,2024-09-07 18:38:00,
1630,1910,CLT-03,FedEx,2025-08-10 23:03:00,2025-08-14 23:03:00
1631,1911,CLT-03,FedEx,2025-10-23 13:05:00,2025-10-24 13:05:00
1632,1912,CLT-03,DHL,2025-05-05 04:22:00,2025-05-08 04:22:00
1633,1914,ATL-01,USPS,2025-03-12 05:22:00,
1634,1915,DFW-02,USPS,2025-10-21 06:15:00,2025-10-22 06:15:00
1635,1916,DFW-02,UPS,2025-08-13 11:33:00,2025-08-15 11:33:00
1636,1917,CLT-03,UPS,2025-04-25 08:16:00,2025-04-26 08:16:00
1637,1918,CLT-03,USPS,2025-08-26 11:51:00,2025-08-31 11:51:00
1638,1919,CLT-03,DHL,2025-02-22 05:04:00,2025-02-24 05:04:00
1639,1920,ATL-01,FedEx,2025-01-16 19:31:00,2025-01-21 19:31:00
1640,1922,DFW-02,FedEx,2025-07-18 14:06:00,2025-07-21 14:06:00
1641,1923,DFW-02,UPS,2025-10-02 05:27:00,2025-10-06 05:27:00
1642,1924,DFW-02,FedEx,2025-03-23 03:58:00,2025-03-28 03:58:00
1643,1926,ATL-01,FedEx,2025-09-20 11:26:00,
1644,1927,CLT-03,USPS,2025-10-24 01:51:00,2025-10-28 01:51:00
1645,1928,DFW-02,DHL,2025-03-08 06:53:00,2025-03-11 06:53:00
1646,1929,CLT-03,FedEx,2025-10-11 13:12:00,2025-10-15 13:12:00
1647,1930,CLT-03,USPS,2025-10-22 17:48:00,2025-10-25 17:48:00
1648,1931,DFW-02,DHL,2025-06-28 00:10:00,2025-07-03 00:10:00
1649,1932,CLT-03,FedEx,2024-10-04 04:02:00,2024-10-06 04:02:00
1650,1933,DFW-02,FedEx,2024-09-05 13:24:00,2024-09-07 13:24:00
1651,1934,CLT-03,UPS,2025-06-09 12:01:00,2025-06-10 12:01:00
1652,1935,DFW-02,DHL,2025-01-31 17:14:00,2025-02-02 17:14:00
1653,1936,DFW-02,FedEx,2025-08-27 01:03:00,2025-08-29 01:03:00
1654,1937,CLT-03,FedEx,2025-08-05 04:10:00,2025-08-09 04:10:00
1655,1939,DFW-02,USPS,2025-07-09 02:23:00,2025-07-12 02:23:00
1656,1940,CLT-03,DHL,2025-08-16 15:47:00,2025-08-19 15:47:00
1657,1941,CLT-03,USPS,2025-08-23 00:00:00,2025-08-24 00:00:00
1658,1943,ATL-01,DHL,2025-11-01 15:05:00,2025-11-03 15:05:00
1659,1944,DFW-02,UPS,2025-10-02 06:20:00,2025-10-07 06:20:00
1660,1945,CLT-03,DHL,2025-10-27 11:38:00,2025-10-29 11:38:00
1661,1946,CLT-03,USPS,2025-07-13 20:05:00,2025-07-15 20:05:00
1662,1947,CLT-03,USPS,2025-09-26 01:29:00,2025-09-29 01:29:00
1663,1948,CLT-03,FedEx,2025-01-10 06:02:00,2025-01-11 06:02:00
1664,1949,CLT-03,FedEx,2025-10-31 06:52:00,2025-11-02 06:52:00
1665,1950,CLT-03,UPS,2025-05-28 09:41:00,2025-05-29 09:41:00
1666,1951,DFW-02,UPS,2025-08-30 21:10:00,2025-09-02 21:10:00
1667,1953,DFW-02,UPS,2025-09-04 07:16:00,2025-09-09 07:16:00
1668,1954,CLT-03,FedEx,2025-06-17 09:52:00,
1669,1955,ATL-01,UPS,2024-11-23 07:02:00,
1670,1956,CLT-03,FedEx,2025-07-17 18:02:00,2025-07-21 18:02:00
1671,1957,DFW-02,USPS,2025-05-29 04:14:00,2025-06-03 04:14:00
1672,1958,ATL-01,DHL,2025-04-12 00:07:00,2025-04-16 00:07:00
1673,1959,ATL-01,UPS,2025-03-14 16:30:00,2025-03-16 16:30:00
1674,1960,CLT-03,UPS,2025-05-07 23:13:00,
1675,1962,CLT-03,USPS,2025-02-04 18:39:00,2025-02-09 18:39:00
1676,1963,ATL-01,DHL,2025-10-25 12:25:00,2025-10-26 12:25:00
1677,1964,CLT-03,DHL,2025-09-06 10:33:00,2025-09-07 10:33:00
1678,1965,DFW-02,FedEx,2025-03-10 06:19:00,2025-03-13 06:19:00
1679,1966,DFW-02,UPS,2025-10-13 05:15:00,2025-10-16 05:15:00
1680,1967,DFW-02,FedEx,2025-08-01 03:57:00,2025-08-03 03:57:00
1681,1969,DFW-02,FedEx,2025-10-20 08:33:00,2025-10-23 08:33:00
1682,1970,ATL-01,UPS,2025-06-01 12:02:00,
1683,1971,ATL-01,USPS,2025-04-09 06:44:00,2025-04-10 06:44:00
1684,1972,DFW-02,USPS,2025-10-22 06:56:00,2025-10-25 06:56:00
1685,1976,CLT-03,UPS,2025-11-02 20:08:00,
1686,1977,DFW-02,DHL,2025-10-06 14:47:00,2025-10-11 14:47:00
1687,1978,DFW-02,FedEx,2025-11-09 18:12:00,2025-11-14 18:12:00
1688,1979,DFW-02,USPS,2025-09-08 15:52:00,2025-09-13 15:52:00
1689,1980,CLT-03,USPS,2025-08-29 09:51:00,
1690,1981,CLT-03,DHL,2025-05-26 15:21:00,
1691,1982,ATL-01,FedEx,2025-03-19 14:37:00,2025-03-24 14:37:00
1692,1983,ATL-01,DHL,2025-03-21 23:32:00,2025-03-25 23:32:00
1693,1984,CLT-03,FedEx,2025-11-06 03:08:00,2025-11-08 03:08:00
1694,1986,CLT-03,UPS,2025-01-05 10:24:00,2025-01-06 10:24:00
1695,1988,DFW-02,USPS,2025-03-13 22:41:00,
1696,1991,CLT-03,DHL,2025-10-26 05:05:00,2025-10-28 05:05:00
1697,1994,DFW-02,USPS,2025-06-19 22:02:00,2025-06-23 22:02:00
1698,1995,CLT-03,USPS,2025-04-21 10:28:00,
1699,1996,ATL-01,UPS,2025-10-10 01:12:00,2025-10-15 01:12:00
1700,1997,DFW-02,UPS,2024-12-24 23:24:00,2024-12-28 23:24:00
1701,1998,DFW-02,FedEx,2025-05-05 10:05:00,2025-05-07 10:05:00
1702,2001,CLT-03,UPS,2025-01-11 11:44:00,2025-01-15 11:44:00
1703,2002,ATL-01,FedEx,2025-07-06 18:19:00,
1704,2003,DFW-02,DHL,2025-10-14 06:43:00,
1705,2004,DFW-02,USPS,2025-05-28 18:33:00,2025-06-01 18:33:00
1706,2005,DFW-02,UPS,2025-08-26 09:19:00,2025-08-30 09:19:00
1707,2006,CLT-03,FedEx,2025-02-14 04:40:00,2025-02-17 04:40:00
1708,2007,ATL-01,FedEx,2025-11-14 06:40:00,2025-11-19 06:40:00
1709,2008,CLT-03,DHL,2025-08-24 00:15:00,
1710,2009,ATL-01,USPS,2025-08-17 01:25:00,2025-08-19 01:25:00
1711,2010,DFW-02,FedEx,2025-07-30 23:00:00,2025-08-04 23:00:00
1712,2011,DFW-02,DHL,2025-08-18 09:13:00,2025-08-22 09:13:00
1713,2012,ATL-01,FedEx,2025-08-11 11:12:00,
1714,2013,DFW-02,DHL,2025-10-06 00:42:00,
1715,2014,CLT-03,FedEx,2025-07-14 19:04:00,2025-07-16 19:04:00
1716,2015,ATL-01,DHL,2025-04-05 14:49:00,2025-04-10 14:49:00
1717,2017,DFW-02,USPS,2025-05-22 18:53:00,2025-05-26 18:53:00
1718,2018,ATL-01,DHL,2025-11-11 17:12:00,2025-11-14 17:12:00
1719,2020,DFW-02,FedEx,2025-10-10 20:37:00,2025-10-15 20:37:00
1720,2021,ATL-01,UPS,2025-02-05 03:43:00,2025-02-06 03:43:00
1721,2022,ATL-01,UPS,2025-04-17 09:26:00,2025-04-22 09:26:00
1722,2023,DFW-02,DHL,2024-11-23 05:07:00,2024-11-26 05:07:00
1723,2024,CLT-03,FedEx,2025-06-22 22:04:00,2025-06-27 22:04:00
1724,2025,ATL-01,UPS,2025-02-19 04:54:00,2025-02-24 04:54:00
1725,2026,CLT-03,UPS,2025-10-16 02:11:00,2025-10-21 02:11:00
1726,2027,ATL-01,FedEx,2025-10-21 20:50:00,2025-10-26 20:50:00
1727,2028,CLT-03,USPS,2025-10-26 13:34:00,2025-10-31 13:34:00
1728,2029,ATL-01,USPS,2025-06-17 22:06:00,2025-06-18 22:06:00
1729,2030,ATL-01,DHL,2025-04-26 04:02:00,2025-04-30 04:02:00
1730,2031,ATL-01,DHL,2025-07-04 12:25:00,
1731,2032,CLT-03,FedEx,2025-11-13 11:04:00,2025-11-15 11:04:00
1732,2033,CLT-03,UPS,2024-11-02 10:22:00,2024-11-07 10:22:00
1733,2034,DFW-02,UPS,2024-09-09 18:45:00,2024-09-12 18:45:00
1734,2035,CLT-03,UPS,2025-01-21 02:09:00,2025-01-22 02:09:00
1735,2037,ATL-01,DHL,2025-07-12 11:01:00,2025-07-16 11:01:00
1736,2038,CLT-03,DHL,2025-04-20 13:38:00,2025-04-24 13:38:00
1737,2039,ATL-01,DHL,2025-05-28 10:54:00,
1738,2040,ATL-01,FedEx,2025-08-17 12:56:00,2025-08-21 12:56:00
1739,2041,CLT-03,USPS,2025-07-25 04:17:00,2025-07-29 04:17:00
1740,2043,ATL-01,USPS,2025-11-03 10:09:00,2025-11-06 10:09:00
1741,2045,CLT-03,UPS,2025-05-01 13:01:00,2025-05-04 13:01:00
1742,2046,CLT-03,FedEx,2025-10-08 17:59:00,2025-10-12 17:59:00
1743,2048,CLT-03,FedEx,2025-07-30 13:51:00,2025-08-04 13:51:00
1744,2049,CLT-03,FedEx,2025-09-06 15:52:00,2025-09-10 15:52:00
1745,2050,DFW-02,DHL,2024-09-21 01:15:00,2024-09-25 01:15:00
1746,2051,DFW-02,FedEx,2025-10-25 22:02:00,2025-10-30 22:02:00
1747,2052,DFW-02,USPS,2025-05-03 22:08:00,2025-05-04 22:08:00
1748,2053,CLT-03,DHL,2024-08-01 03:00:00,2024-08-06 03:00:00
1749,2054,ATL-01,FedEx,2025-04-05 22:29:00,2025-04-07 22:29:00
1750,2055,CLT-03,USPS,2025-03-23 18:59:00,2025-03-26 18:59:00
1751,2056,ATL-01,DHL,2025-07-09 13:40:00,
1752,2057,CLT-03,USPS,2025-11-08 07:32:00,
1753,2058,DFW-02,DHL,2025-07-12 14:00:00,2025-07-15 14:00:00
1754,2059,DFW-02,FedEx,2025-10-07 08:00:00,2025-10-11 08:00:00
1755,2060,CLT-03,FedEx,2025-10-09 17:54:00,
1756,2061,DFW-02,DHL,2025-07-09 08:48:00,2025-07-10 08:48:00
1757,2062,CLT-03,UPS,2025-11-06 01:56:00,2025-11-11 01:56:00
1758,2064,CLT-03,USPS,2025-08-28 09:35:00,2025-08-31 09:35:00
1759,2065,ATL-01,DHL,2025-04-28 17:51:00,2025-05-02 17:51:00
1760,2066,DFW-02,UPS,2025-07-15 05:31:00,2025-07-19 05:31:00
1761,2068,CLT-03,UPS,2024-09-24 03:04:00,
1762,2070,ATL-01,DHL,2025-06-08 19:01:00,2025-06-10 19:01:00
1763,2071,CLT-03,DHL,2024-10-17 05:48:00,
1764,2072,ATL-01,UPS,2025-07-15 05:57:00,2025-07-19 05:57:00
1765,2073,ATL-01,USPS,2025-08-20 09:43:00,2025-08-21 09:43:00
1766,2074,ATL-01,FedEx,2025-07-25 06:22:00,2025-07-29 06:22:00
1767,2075,CLT-03,USPS,2025-05-14 15:42:00,2025-05-18 15:42:00
1768,2076,DFW-02,UPS,2025-07-17 08:28:00,2025-07-19 08:28:00
1769,2077,DFW-02,FedEx,2025-05-01 14:31:00,
1770,2079,DFW-02,UPS,2025-07-01 12:37:00,
1771,2080,CLT-03,DHL,2024-07-20 12:13:00,
1772,2081,CLT-03,DHL,2025-07-20 06:12:00,2025-07-22 06:12:00
1773,2082,DFW-02,USPS,2024-12-16 19:09:00,2024-12-17 19:09:00
1774,2083,CLT-03,DHL,2025-03-16 14:30:00,2025-03-19 14:30:00
1775,2085,ATL-01,DHL,2025-05-14 16:30:00,2025-05-16 16:30:00
1776,2086,ATL-01,DHL,2025-03-11 19:41:00,2025-03-16 19:41:00
1777,2087,CLT-03,USPS,2024-11-07 01:40:00,2024-11-12 01:40:00
1778,2089,ATL-01,UPS,2025-09-13 14:13:00,2025-09-18 14:13:00
1779,2090,CLT-03,USPS,2024-12-21 14:35:00,2024-12-22 14:35:00
1780,2092,DFW-02,DHL,2025-10-04 10:09:00,2025-10-06 10:09:00
1781,2094,DFW-02,UPS,2025-11-07 19:22:00,2025-11-08 19:22:00
1782,2097,CLT-03,USPS,2025-08-30 20:43:00,2025-08-31 20:43:00
1783,2098,DFW-02,USPS,2025-10-10 11:41:00,2025-10-15 11:41:00
1784,2099,CLT-03,USPS,2025-04-04 23:32:00,2025-04-09 23:32:00
1785,2100,DFW-02,USPS,2025-09-05 22:54:00,2025-09-08 22:54:00
1786,2101,DFW-02,DHL,2025-03-02 10:01:00,2025-03-04 10:01:00
